layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
11,4,7.530962292770876e-08,0.1263076458720017,0.999999330542174,-0.09479258471496688,24,19,5
11,5,6.628476553481239e-09,0.010332529313678495,0.9999999479039501,0.9121630736650149,24,19,5
11,6,6.739643293228496e-09,0.05168636896257549,0.9999999457138333,-1.3583103951220035,23,18,5
11,7,1.1739613097389486e-08,0.057059733920627166,0.9999999033897652,0.32714781973121365,23,18,5
11,8,1.4689287631147485e-08,0.062369888220028,0.9999998961671487,0.4076469885074685,23,18,5
11,9,1.1786292580998412e-08,0.21122899019241337,0.9999998690593168,-9.444471429609049,22,17,5
11,10,1.6474746830084095e-07,0.07909027847290039,0.9999985039282154,-1.740101111173101,22,17,5
11,11,6.821576286763522e-09,0.30584354621887205,0.9999999040794663,-1.3834440945984423,22,17,5
11,12,3.478106330423355e-09,0.30188653594970705,0.99999995586237,-0.8993264039517508,22,17,5
11,13,3.6784580775663133e-09,0.2852554052352905,0.9999999622635362,-5.018046523951277,18,14,4
11,14,1.3796488444010618e-08,0.3114877370834351,0.9999998393058159,-1.641965539299704,16,12,4
11,15,5.13536160692068e-09,0.16936342391967774,0.99999996080299,-4.554922796199342,14,11,3
11,16,1.2003176910382576e-08,0.02882425273259481,0.9999998910182966,0.6677532343835126,13,10,3
11,17,2.9351976182706037e-09,0.051618186060587566,0.9999999782581931,0.5849145152383057,12,9,3
11,18,1.2208761271435493e-08,0.08443723627726236,0.9999999007266897,0.2283355742329799,12,9,3
11,19,1.6736984252931226e-08,0.16796219425201417,0.9999998077175644,0.2709974207811885,10,8,2
12,0,5.247458894657025e-09,0.01311651746167077,0.9999998957907403,0.2644439360016143,24,19,5
12,1,4.678901873137041e-08,0.02580276941299438,0.9999986570700482,-0.5718061289592093,24,19,5
12,2,2.162518391842907e-08,0.02797745579477847,0.9999997409584227,-2.8750562441062297,24,19,5
12,3,9.28326656943893e-09,0.005040782833099366,0.9999999095876796,0.5707780285167432,24,19,5
12,4,7.718099109826163e-08,0.12458230069590825,0.9999993139068223,-0.07983786766818546,24,19,5
12,5,6.628476553481239e-09,0.010181969888324491,0.9999999479039501,0.9134429807189779,24,19,5
12,6,6.739643293228496e-09,0.06476803543214946,0.9999999457138333,-1.9551917516563195,23,18,5
12,7,1.1739613097389486e-08,0.06320042567782931,0.9999999033897652,0.25473637380790237,23,18,5
12,8,8.53960205908552e-09,0.05741752118675077,0.99999993963688,0.45468169724109897,23,18,5
12,9,1.1786292580998412e-08,0.17956662141799926,0.9999998690593168,-7.8788875305577175,22,17,5
12,10,1.6474746830084095e-07,0.08714979442596435,0.9999985039282154,-2.0193249177509824,22,17,5
