layer,sentence,train_acc,test_acc,n_samples,n_train,n_test
27,0,1.0,0.45454545454545453,55,44,11
27,1,1.0,0.5454545454545454,55,44,11
27,2,1.0,0.5454545454545454,55,44,11
27,3,1.0,0.5454545454545454,55,44,11
27,4,1.0,0.5454545454545454,55,44,11
27,5,1.0,0.5454545454545454,55,44,11
27,6,1.0,0.45454545454545453,54,43,11
27,7,1.0,0.45454545454545453,54,43,11
27,8,1.0,0.6363636363636364,54,43,11
27,9,1.0,0.36363636363636365,53,42,11
27,10,1.0,0.5454545454545454,53,42,11
27,11,1.0,0.45454545454545453,53,42,11
27,12,1.0,0.6363636363636364,52,41,11
27,13,1.0,0.4,49,39,10
27,14,1.0,0.2222222222222222,43,34,9
27,15,1.0,0.3333333333333333,35,29,6
27,16,1.0,0.4,31,26,5
27,17,1.0,0.4,29,24,5
27,18,1.0,0.5,27,23,4
27,19,1.0,0.5,25,21,4
27,20,1.0,0.75,24,20,4
27,21,1.0,0.5,23,19,4
27,22,1.0,0.5,22,18,4
27,23,1.0,1.0,20,17,3
28,0,1.0,0.45454545454545453,55,44,11
28,1,1.0,0.5454545454545454,55,44,11
28,2,1.0,0.5454545454545454,55,44,11
28,3,1.0,0.36363636363636365,55,44,11
28,4,1.0,0.5454545454545454,55,44,11
28,5,1.0,0.5454545454545454,55,44,11
28,6,1.0,0.5454545454545454,54,43,11
28,7,1.0,0.45454545454545453,54,43,11
28,8,1.0,0.7272727272727273,54,43,11
28,9,1.0,0.45454545454545453,53,42,11
28,10,1.0,0.5454545454545454,53,42,11
28,11,1.0,0.45454545454545453,53,42,11
28,12,1.0,0.5454545454545454,52,41,11
28,13,1.0,0.6,49,39,10
28,14,1.0,0.2222222222222222,43,34,9
28,15,1.0,0.3333333333333333,35,29,6
28,16,1.0,0.4,31,26,5
28,17,1.0,0.4,29,24,5
28,18,1.0,0.5,27,23,4
28,19,1.0,0.5,25,21,4
28,20,1.0,0.5,24,20,4
28,21,1.0,0.5,23,19,4
28,22,1.0,0.5,22,18,4
28,23,1.0,0.6666666666666666,20,17,3
29,0,1.0,0.5454545454545454,55,44,11
29,1,1.0,0.45454545454545453,55,44,11
29,2,1.0,0.5454545454545454,55,44,11
29,3,1.0,0.45454545454545453,55,44,11
29,4,1.0,0.6363636363636364,55,44,11
29,5,1.0,0.6363636363636364,55,44,11
29,6,1.0,0.5454545454545454,54,43,11
29,7,1.0,0.36363636363636365,54,43,11
29,8,1.0,0.6363636363636364,54,43,11
29,9,1.0,0.36363636363636365,53,42,11
29,10,1.0,0.5454545454545454,53,42,11
29,11,1.0,0.45454545454545453,53,42,11
29,12,1.0,0.6363636363636364,52,41,11
29,13,1.0,0.7,49,39,10
29,14,1.0,0.3333333333333333,43,34,9
29,15,1.0,0.3333333333333333,35,29,6
29,16,1.0,0.4,31,26,5
29,17,1.0,0.4,29,24,5
29,18,1.0,0.5,27,23,4
29,19,1.0,0.5,25,21,4
29,20,1.0,0.5,24,20,4
29,21,1.0,0.5,23,19,4
29,22,1.0,0.5,22,18,4
29,23,1.0,0.6666666666666666,20,17,3
30,0,1.0,0.5454545454545454,55,44,11
30,1,1.0,0.45454545454545453,55,44,11
30,2,1.0,0.5454545454545454,55,44,11
30,3,1.0,0.5454545454545454,55,44,11
30,4,1.0,0.6363636363636364,55,44,11
30,5,1.0,0.6363636363636364,55,44,11
30,6,1.0,0.6363636363636364,54,43,11
30,7,1.0,0.45454545454545453,54,43,11
30,8,1.0,0.5454545454545454,54,43,11
30,9,1.0,0.36363636363636365,53,42,11
30,10,1.0,0.5454545454545454,53,42,11
30,11,1.0,0.5454545454545454,53,42,11
30,12,1.0,0.5454545454545454,52,41,11
30,13,1.0,0.7,49,39,10
30,14,1.0,0.2222222222222222,43,34,9
30,15,1.0,0.3333333333333333,35,29,6
30,16,1.0,0.4,31,26,5
30,17,1.0,0.4,29,24,5
30,18,1.0,0.5,27,23,4
30,19,1.0,0.5,25,21,4
30,20,1.0,0.5,24,20,4
30,21,1.0,0.5,23,19,4
30,22,1.0,0.5,22,18,4
30,23,1.0,0.6666666666666666,20,17,3
31,0,1.0,0.5454545454545454,55,44,11
31,1,1.0,0.5454545454545454,55,44,11
31,2,1.0,0.5454545454545454,55,44,11
31,3,1.0,0.45454545454545453,55,44,11
31,4,1.0,0.6363636363636364,55,44,11
31,5,1.0,0.6363636363636364,55,44,11
31,6,1.0,0.6363636363636364,54,43,11
31,7,1.0,0.5454545454545454,54,43,11
31,8,1.0,0.5454545454545454,54,43,11
31,9,1.0,0.45454545454545453,53,42,11
31,10,1.0,0.5454545454545454,53,42,11
31,11,1.0,0.5454545454545454,53,42,11
31,12,1.0,0.5454545454545454,52,41,11
31,13,1.0,0.6,49,39,10
31,14,1.0,0.3333333333333333,43,34,9
31,15,1.0,0.3333333333333333,35,29,6
31,16,1.0,0.6,31,26,5
31,17,1.0,0.4,29,24,5
31,18,1.0,0.5,27,23,4
31,19,1.0,0.5,25,21,4
31,20,1.0,0.5,24,20,4
31,21,1.0,0.5,23,19,4
31,22,1.0,0.5,22,18,4
31,23,1.0,0.6666666666666666,20,17,3
32,0,1.0,0.5454545454545454,55,44,11
32,1,1.0,0.6363636363636364,55,44,11
32,2,1.0,0.6363636363636364,55,44,11
32,3,1.0,0.45454545454545453,55,44,11
32,4,1.0,0.5454545454545454,55,44,11
32,5,1.0,0.6363636363636364,55,44,11
32,6,1.0,0.6363636363636364,54,43,11
32,7,1.0,0.6363636363636364,54,43,11
32,8,1.0,0.5454545454545454,54,43,11
32,9,1.0,0.45454545454545453,53,42,11
32,10,1.0,0.5454545454545454,53,42,11
32,11,1.0,0.5454545454545454,53,42,11
32,12,1.0,0.5454545454545454,52,41,11
32,13,1.0,0.6,49,39,10
32,14,1.0,0.3333333333333333,43,34,9
32,15,1.0,0.3333333333333333,35,29,6
32,16,1.0,0.8,31,26,5
32,17,1.0,0.4,29,24,5
32,18,1.0,0.5,27,23,4
32,19,1.0,0.5,25,21,4
32,20,1.0,0.5,24,20,4
32,21,1.0,0.5,23,19,4
32,22,1.0,0.5,22,18,4
32,23,1.0,0.6666666666666666,20,17,3
33,0,1.0,0.5454545454545454,55,44,11
33,1,1.0,0.5454545454545454,55,44,11
33,2,1.0,0.6363636363636364,55,44,11
33,3,1.0,0.5454545454545454,55,44,11
33,4,1.0,0.7272727272727273,55,44,11
33,5,1.0,0.6363636363636364,55,44,11
33,6,1.0,0.6363636363636364,54,43,11
33,7,1.0,0.5454545454545454,54,43,11
33,8,1.0,0.45454545454545453,54,43,11
33,9,1.0,0.45454545454545453,53,42,11
33,10,1.0,0.5454545454545454,53,42,11
33,11,1.0,0.5454545454545454,53,42,11
33,12,1.0,0.5454545454545454,52,41,11
33,13,1.0,0.6,49,39,10
33,14,1.0,0.2222222222222222,43,34,9
33,15,1.0,0.3333333333333333,35,29,6
33,16,1.0,0.8,31,26,5
33,17,1.0,0.4,29,24,5
33,18,1.0,0.5,27,23,4
33,19,1.0,0.5,25,21,4
33,20,1.0,0.5,24,20,4
33,21,1.0,0.5,23,19,4
33,22,1.0,0.5,22,18,4
33,23,1.0,0.6666666666666666,20,17,3
34,0,1.0,0.5454545454545454,55,44,11
34,1,1.0,0.45454545454545453,55,44,11
34,2,1.0,0.6363636363636364,55,44,11
34,3,1.0,0.5454545454545454,55,44,11
34,4,1.0,0.7272727272727273,55,44,11
34,5,1.0,0.5454545454545454,55,44,11
34,6,1.0,0.6363636363636364,54,43,11
34,7,1.0,0.6363636363636364,54,43,11
34,8,1.0,0.45454545454545453,54,43,11
34,9,1.0,0.45454545454545453,53,42,11
34,10,1.0,0.5454545454545454,53,42,11
34,11,1.0,0.5454545454545454,53,42,11
34,12,1.0,0.6363636363636364,52,41,11
34,13,1.0,0.6,49,39,10
34,14,1.0,0.2222222222222222,43,34,9
34,15,1.0,0.3333333333333333,35,29,6
34,16,1.0,0.6,31,26,5
34,17,1.0,0.4,29,24,5
34,18,1.0,0.5,27,23,4
34,19,1.0,0.5,25,21,4
34,20,1.0,0.5,24,20,4
34,21,1.0,0.5,23,19,4
34,22,1.0,0.5,22,18,4
34,23,1.0,0.6666666666666666,20,17,3
35,0,1.0,0.5454545454545454,55,44,11
35,1,1.0,0.45454545454545453,55,44,11
35,2,1.0,0.6363636363636364,55,44,11
35,3,1.0,0.45454545454545453,55,44,11
35,4,1.0,0.7272727272727273,55,44,11
35,5,1.0,0.6363636363636364,55,44,11
35,6,1.0,0.6363636363636364,54,43,11
35,7,1.0,0.5454545454545454,54,43,11
35,8,1.0,0.45454545454545453,54,43,11
35,9,1.0,0.45454545454545453,53,42,11
35,10,1.0,0.6363636363636364,53,42,11
35,11,1.0,0.5454545454545454,53,42,11
35,12,1.0,0.5454545454545454,52,41,11
35,13,1.0,0.6,49,39,10
35,14,1.0,0.2222222222222222,43,34,9
35,15,1.0,0.3333333333333333,35,29,6
35,16,1.0,0.6,31,26,5
35,17,1.0,0.4,29,24,5
35,18,1.0,0.5,27,23,4
35,19,1.0,0.5,25,21,4
35,20,1.0,0.5,24,20,4
35,21,1.0,0.5,23,19,4
35,22,1.0,0.5,22,18,4
35,23,1.0,0.6666666666666666,20,17,3
36,0,1.0,0.5454545454545454,55,44,11
36,1,1.0,0.45454545454545453,55,44,11
36,2,1.0,0.6363636363636364,55,44,11
36,3,1.0,0.5454545454545454,55,44,11
36,4,1.0,0.6363636363636364,55,44,11
36,5,1.0,0.6363636363636364,55,44,11
36,6,1.0,0.6363636363636364,54,43,11
36,7,1.0,0.5454545454545454,54,43,11
36,8,1.0,0.36363636363636365,54,43,11
36,9,1.0,0.45454545454545453,53,42,11
36,10,1.0,0.6363636363636364,53,42,11
36,11,1.0,0.5454545454545454,53,42,11
36,12,1.0,0.5454545454545454,52,41,11
36,13,1.0,0.6,49,39,10
36,14,1.0,0.4444444444444444,43,34,9
36,15,1.0,0.3333333333333333,35,29,6
36,16,1.0,0.6,31,26,5
36,17,1.0,0.4,29,24,5
36,18,1.0,0.5,27,23,4
36,19,1.0,0.5,25,21,4
36,20,1.0,0.5,24,20,4
36,21,1.0,0.5,23,19,4
36,22,1.0,0.5,22,18,4
36,23,1.0,0.6666666666666666,20,17,3
37,0,1.0,0.5454545454545454,55,44,11
37,1,1.0,0.45454545454545453,55,44,11
37,2,1.0,0.6363636363636364,55,44,11
37,3,1.0,0.5454545454545454,55,44,11
37,4,1.0,0.6363636363636364,55,44,11
37,5,1.0,0.6363636363636364,55,44,11
37,6,1.0,0.6363636363636364,54,43,11
37,7,1.0,0.5454545454545454,54,43,11
37,8,1.0,0.36363636363636365,54,43,11
37,9,1.0,0.45454545454545453,53,42,11
37,10,1.0,0.6363636363636364,53,42,11
37,11,1.0,0.5454545454545454,53,42,11
37,12,1.0,0.5454545454545454,52,41,11
37,13,1.0,0.6,49,39,10
37,14,1.0,0.3333333333333333,43,34,9
37,15,1.0,0.3333333333333333,35,29,6
37,16,1.0,0.6,31,26,5
37,17,1.0,0.4,29,24,5
37,18,1.0,0.5,27,23,4
37,19,1.0,0.5,25,21,4
37,20,1.0,0.5,24,20,4
37,21,1.0,0.5,23,19,4
37,22,1.0,0.5,22,18,4
37,23,1.0,0.3333333333333333,20,17,3
38,0,1.0,0.5454545454545454,55,44,11
38,1,1.0,0.45454545454545453,55,44,11
38,2,1.0,0.6363636363636364,55,44,11
38,3,1.0,0.6363636363636364,55,44,11
38,4,1.0,0.7272727272727273,55,44,11
38,5,1.0,0.6363636363636364,55,44,11
38,6,1.0,0.6363636363636364,54,43,11
38,7,1.0,0.6363636363636364,54,43,11
38,8,1.0,0.36363636363636365,54,43,11
38,9,1.0,0.45454545454545453,53,42,11
38,10,1.0,0.6363636363636364,53,42,11
38,11,1.0,0.5454545454545454,53,42,11
38,12,1.0,0.5454545454545454,52,41,11
38,13,1.0,0.6,49,39,10
38,14,1.0,0.3333333333333333,43,34,9
38,15,1.0,0.3333333333333333,35,29,6
38,16,1.0,0.6,31,26,5
38,17,1.0,0.4,29,24,5
38,18,1.0,0.5,27,23,4
38,19,1.0,0.5,25,21,4
38,20,1.0,0.5,24,20,4
38,21,1.0,0.5,23,19,4
38,22,1.0,0.5,22,18,4
38,23,1.0,0.3333333333333333,20,17,3
39,0,1.0,0.5454545454545454,55,44,11
39,1,1.0,0.45454545454545453,55,44,11
39,2,1.0,0.6363636363636364,55,44,11
39,3,1.0,0.45454545454545453,55,44,11
39,4,1.0,0.7272727272727273,55,44,11
39,5,1.0,0.6363636363636364,55,44,11
39,6,1.0,0.6363636363636364,54,43,11
39,7,1.0,0.5454545454545454,54,43,11
39,8,1.0,0.36363636363636365,54,43,11
39,9,1.0,0.45454545454545453,53,42,11
39,10,1.0,0.5454545454545454,53,42,11
39,11,1.0,0.5454545454545454,53,42,11
39,12,1.0,0.5454545454545454,52,41,11
39,13,1.0,0.6,49,39,10
39,14,1.0,0.2222222222222222,43,34,9
39,15,1.0,0.3333333333333333,35,29,6
39,16,1.0,0.6,31,26,5
39,17,1.0,0.4,29,24,5
39,18,1.0,0.5,27,23,4
39,19,1.0,0.5,25,21,4
39,20,1.0,0.5,24,20,4
39,21,1.0,0.5,23,19,4
39,22,1.0,0.5,22,18,4
39,23,1.0,0.3333333333333333,20,17,3
40,0,1.0,0.5454545454545454,55,44,11
40,1,1.0,0.45454545454545453,55,44,11
40,2,1.0,0.6363636363636364,55,44,11
40,3,1.0,0.5454545454545454,55,44,11
40,4,1.0,0.7272727272727273,55,44,11
40,5,1.0,0.6363636363636364,55,44,11
40,6,1.0,0.6363636363636364,54,43,11
40,7,1.0,0.5454545454545454,54,43,11
40,8,1.0,0.36363636363636365,54,43,11
40,9,1.0,0.36363636363636365,53,42,11
40,10,1.0,0.6363636363636364,53,42,11
40,11,1.0,0.5454545454545454,53,42,11
40,12,1.0,0.5454545454545454,52,41,11
40,13,1.0,0.7,49,39,10
40,14,1.0,0.3333333333333333,43,34,9
40,15,1.0,0.3333333333333333,35,29,6
40,16,1.0,0.6,31,26,5
40,17,1.0,0.4,29,24,5
40,18,1.0,0.5,27,23,4
40,19,1.0,0.5,25,21,4
40,20,1.0,0.5,24,20,4
40,21,1.0,0.5,23,19,4
40,22,1.0,0.5,22,18,4
40,23,1.0,0.3333333333333333,20,17,3
41,0,1.0,0.5454545454545454,55,44,11
41,1,1.0,0.45454545454545453,55,44,11
41,2,1.0,0.6363636363636364,55,44,11
41,3,1.0,0.5454545454545454,55,44,11
41,4,1.0,0.7272727272727273,55,44,11
41,5,1.0,0.6363636363636364,55,44,11
41,6,1.0,0.6363636363636364,54,43,11
41,7,1.0,0.5454545454545454,54,43,11
41,8,1.0,0.45454545454545453,54,43,11
41,9,1.0,0.36363636363636365,53,42,11
41,10,1.0,0.5454545454545454,53,42,11
41,11,1.0,0.5454545454545454,53,42,11
41,12,1.0,0.45454545454545453,52,41,11
41,13,1.0,0.7,49,39,10
41,14,1.0,0.3333333333333333,43,34,9
41,15,1.0,0.5,35,29,6
41,16,1.0,0.4,31,26,5
41,17,1.0,0.4,29,24,5
41,18,1.0,0.5,27,23,4
41,19,1.0,0.5,25,21,4
41,20,1.0,0.5,24,20,4
41,21,1.0,0.5,23,19,4
41,22,1.0,0.5,22,18,4
41,23,1.0,0.3333333333333333,20,17,3
42,0,1.0,0.5454545454545454,55,44,11
42,1,1.0,0.45454545454545453,55,44,11
42,2,1.0,0.6363636363636364,55,44,11
42,3,1.0,0.45454545454545453,55,44,11
42,4,1.0,0.7272727272727273,55,44,11
42,5,1.0,0.6363636363636364,55,44,11
42,6,1.0,0.6363636363636364,54,43,11
42,7,1.0,0.5454545454545454,54,43,11
42,8,1.0,0.36363636363636365,54,43,11
42,9,1.0,0.36363636363636365,53,42,11
42,10,1.0,0.6363636363636364,53,42,11
42,11,1.0,0.5454545454545454,53,42,11
42,12,1.0,0.45454545454545453,52,41,11
42,13,1.0,0.6,49,39,10
42,14,1.0,0.3333333333333333,43,34,9
42,15,1.0,0.5,35,29,6
42,16,1.0,0.4,31,26,5
42,17,1.0,0.4,29,24,5
42,18,1.0,0.5,27,23,4
42,19,1.0,0.5,25,21,4
42,20,1.0,0.5,24,20,4
42,21,1.0,0.5,23,19,4
42,22,1.0,0.5,22,18,4
42,23,1.0,0.3333333333333333,20,17,3
43,0,1.0,0.5454545454545454,55,44,11
43,1,1.0,0.45454545454545453,55,44,11
43,2,1.0,0.6363636363636364,55,44,11
43,3,1.0,0.45454545454545453,55,44,11
43,4,1.0,0.7272727272727273,55,44,11
43,5,1.0,0.5454545454545454,55,44,11
43,6,1.0,0.45454545454545453,54,43,11
43,7,1.0,0.45454545454545453,54,43,11
43,8,1.0,0.36363636363636365,54,43,11
43,9,1.0,0.36363636363636365,53,42,11
43,10,1.0,0.6363636363636364,53,42,11
43,11,1.0,0.5454545454545454,53,42,11
43,12,1.0,0.45454545454545453,52,41,11
43,13,1.0,0.5,49,39,10
43,14,1.0,0.3333333333333333,43,34,9
43,15,1.0,0.5,35,29,6
43,16,1.0,0.4,31,26,5
43,17,1.0,0.4,29,24,5
43,18,1.0,0.5,27,23,4
43,19,1.0,0.5,25,21,4
43,20,1.0,0.5,24,20,4
43,21,1.0,0.5,23,19,4
43,22,1.0,0.5,22,18,4
43,23,1.0,0.3333333333333333,20,17,3
44,0,1.0,0.5454545454545454,55,44,11
44,1,1.0,0.45454545454545453,55,44,11
44,2,1.0,0.6363636363636364,55,44,11
44,3,1.0,0.45454545454545453,55,44,11
44,4,1.0,0.7272727272727273,55,44,11
44,5,1.0,0.5454545454545454,55,44,11
44,6,1.0,0.6363636363636364,54,43,11
44,7,1.0,0.5454545454545454,54,43,11
44,8,1.0,0.36363636363636365,54,43,11
44,9,1.0,0.36363636363636365,53,42,11
44,10,1.0,0.5454545454545454,53,42,11
44,11,1.0,0.5454545454545454,53,42,11
44,12,1.0,0.45454545454545453,52,41,11
44,13,1.0,0.5,49,39,10
44,14,1.0,0.3333333333333333,43,34,9
44,15,1.0,0.5,35,29,6
44,16,1.0,0.4,31,26,5
44,17,1.0,0.4,29,24,5
44,18,1.0,0.5,27,23,4
44,19,1.0,0.5,25,21,4
44,20,1.0,0.5,24,20,4
44,21,1.0,0.5,23,19,4
44,22,1.0,0.5,22,18,4
44,23,1.0,0.3333333333333333,20,17,3
45,0,1.0,0.5454545454545454,55,44,11
45,1,1.0,0.45454545454545453,55,44,11
45,2,1.0,0.6363636363636364,55,44,11
45,3,1.0,0.36363636363636365,55,44,11
45,4,1.0,0.7272727272727273,55,44,11
45,5,1.0,0.45454545454545453,55,44,11
45,6,1.0,0.45454545454545453,54,43,11
45,7,1.0,0.5454545454545454,54,43,11
45,8,1.0,0.36363636363636365,54,43,11
45,9,1.0,0.36363636363636365,53,42,11
45,10,1.0,0.5454545454545454,53,42,11
45,11,1.0,0.6363636363636364,53,42,11
45,12,1.0,0.36363636363636365,52,41,11
45,13,1.0,0.7,49,39,10
45,14,1.0,0.3333333333333333,43,34,9
45,15,1.0,0.5,35,29,6
45,16,1.0,0.6,31,26,5
45,17,1.0,0.4,29,24,5
45,18,1.0,0.5,27,23,4
45,19,1.0,0.5,25,21,4
45,20,1.0,0.5,24,20,4
45,21,1.0,0.5,23,19,4
45,22,1.0,0.5,22,18,4
45,23,1.0,0.3333333333333333,20,17,3
46,0,1.0,0.5454545454545454,55,44,11
46,1,1.0,0.45454545454545453,55,44,11
46,2,1.0,0.6363636363636364,55,44,11
46,3,1.0,0.36363636363636365,55,44,11
46,4,1.0,0.6363636363636364,55,44,11
46,5,1.0,0.45454545454545453,55,44,11
46,6,1.0,0.45454545454545453,54,43,11
46,7,1.0,0.6363636363636364,54,43,11
46,8,1.0,0.45454545454545453,54,43,11
46,9,1.0,0.36363636363636365,53,42,11
46,10,1.0,0.5454545454545454,53,42,11
46,11,1.0,0.5454545454545454,53,42,11
46,12,1.0,0.36363636363636365,52,41,11
46,13,1.0,0.7,49,39,10
46,14,1.0,0.3333333333333333,43,34,9
46,15,1.0,0.5,35,29,6
46,16,1.0,0.6,31,26,5
46,17,1.0,0.4,29,24,5
46,18,1.0,0.5,27,23,4
46,19,1.0,0.5,25,21,4
46,20,1.0,0.5,24,20,4
46,21,1.0,0.5,23,19,4
46,22,1.0,0.5,22,18,4
46,23,1.0,0.3333333333333333,20,17,3
47,0,1.0,0.5454545454545454,55,44,11
47,1,1.0,0.45454545454545453,55,44,11
47,2,1.0,0.6363636363636364,55,44,11
47,3,1.0,0.36363636363636365,55,44,11
47,4,1.0,0.5454545454545454,55,44,11
47,5,1.0,0.45454545454545453,55,44,11
47,6,1.0,0.45454545454545453,54,43,11
47,7,1.0,0.6363636363636364,54,43,11
47,8,1.0,0.45454545454545453,54,43,11
47,9,1.0,0.45454545454545453,53,42,11
47,10,1.0,0.5454545454545454,53,42,11
47,11,1.0,0.5454545454545454,53,42,11
47,12,1.0,0.5454545454545454,52,41,11
47,13,1.0,0.6,49,39,10
47,14,1.0,0.3333333333333333,43,34,9
47,15,1.0,0.5,35,29,6
47,16,1.0,0.6,31,26,5
47,17,1.0,0.4,29,24,5
47,18,1.0,0.5,27,23,4
47,19,1.0,0.5,25,21,4
47,20,1.0,0.5,24,20,4
47,21,1.0,0.5,23,19,4
47,22,1.0,0.5,22,18,4
47,23,1.0,0.3333333333333333,20,17,3
